STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,JE_PEARN,Personal earnings,L,Value,TOT,,38515,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_PEARN,Personal earnings,L,Value,TOT,,41960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,TOT,,65854,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,TOT,,16230,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,TOT,,58828,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,TOT,,45269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,JE_PEARN,Personal earnings,L,Value,TOT,,55780,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,JE_PEARN,Personal earnings,L,Value,TOT,,32527,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,TOT,,28410,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,TOT,,23619,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,JE_PEARN,Personal earnings,L,Value,TOT,,37922,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,TOT,,47020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,TOT,,64824,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,TOT,,47147,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,JE_PEARN,Personal earnings,L,Value,TOT,,69392,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,JE_PEARN,Personal earnings,L,Value,TOT,,26729,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,JE_PEARN,Personal earnings,L,Value,TOT,,30720,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,JE_PEARN,Personal earnings,L,Value,TOT,,39322,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,JE_PEARN,Personal earnings,L,Value,TOT,,29876,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,TOT,,41445,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,TOT,,49165,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_PEARN,Personal earnings,L,Value,TOT,,29885,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,TOT,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,TOT,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,MN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,WMN,,21,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,WMN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,EQ_AIRP,Air pollution,L,Value,TOT,,6.7,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,EQ_AIRP,Air pollution,L,Value,TOT,,12.2,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,EQ_AIRP,Air pollution,L,Value,TOT,,12.8,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,EQ_AIRP,Air pollution,L,Value,TOT,,7.1,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,EQ_AIRP,Air pollution,L,Value,TOT,,17,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,EQ_AIRP,Air pollution,L,Value,TOT,,10,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,EQ_AIRP,Air pollution,L,Value,TOT,,5.5,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,EQ_AIRP,Air pollution,L,Value,TOT,,11.4,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,EQ_AIRP,Air pollution,L,Value,TOT,,12,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,EQ_AIRP,Air pollution,L,Value,TOT,,14.5,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,EQ_AIRP,Air pollution,L,Value,TOT,,16.7,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,EQ_AIRP,Air pollution,L,Value,TOT,,6.4,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,EQ_AIRP,Air pollution,L,Value,TOT,,7.8,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,EQ_AIRP,Air pollution,L,Value,TOT,,15.9,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,EQ_AIRP,Air pollution,L,Value,TOT,,13.7,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,EQ_AIRP,Air pollution,L,Value,TOT,,27.3,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,EQ_AIRP,Air pollution,L,Value,TOT,,10,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,EQ_AIRP,Air pollution,L,Value,TOT,,20.3,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,EQ_AIRP,Air pollution,L,Value,TOT,,12.2,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,EQ_AIRP,Air pollution,L,Value,TOT,,6,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,EQ_AIRP,Air pollution,L,Value,TOT,,6.7,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,EQ_AIRP,Air pollution,L,Value,TOT,,22.8,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,EQ_AIRP,Air pollution,L,Value,TOT,,8.3,,A,,MICRO_M3,Micrograms per cubic metre,0,Units,,
